"","federal_subject","cases","recov","deaths","active","edit_date"
"2447","Khabarovsk Krai",351,21,5,NA,2020-04-24
"2448","Chuvashia",348,17,5,NA,2020-04-24
"2449","Kursk Oblast",345,36,3,NA,2020-04-24
"2450","Perm Krai",318,48,4,NA,2020-04-24
"2451","Orenburg Oblast",305,32,2,NA,2020-04-24
"2452","Yaroslavl Oblast",305,19,2,NA,2020-04-24
"2453","Sverdlovsk Oblast",304,71,1,NA,2020-04-24
"2454","Tambov Oblast",298,29,0,NA,2020-04-24
"2455","Oryol Oblast",296,10,2,NA,2020-04-24
"2456","Voronezh Oblast",291,38,7,NA,2020-04-24
"2457","Kirov Oblast",276,27,3,NA,2020-04-24
"2458","North Ossetia-Alania",275,18,2,NA,2020-04-24
"2459","Yamalo-Nenets Autonomous Okrug",266,35,1,NA,2020-04-24
"2460","Lipetsk Oblast",263,62,2,NA,2020-04-24
"2461","Smolensk Oblast",262,15,2,NA,2020-04-24
"2462","Ulyanovsk Oblast",253,5,3,NA,2020-04-24
"2463","Ivanovo Oblast",247,41,2,NA,2020-04-24
"2464","Saratov Oblast",245,30,0,NA,2020-04-24
"2465","Kabardino-Balkaria",243,15,1,NA,2020-04-24
"2466","Penza Oblast",232,6,5,NA,2020-04-24
"2467","Primorsky Krai",220,23,2,NA,2020-04-24
"2468","Khanty-Mansi Autonomous Okrug",217,39,1,NA,2020-04-24
"2469","Novosibirsk Oblast",209,24,4,NA,2020-04-24
"2470","Belgorod Oblast",202,16,2,NA,2020-04-24
"2471","Karachay-Cherkessia",194,1,0,NA,2020-04-24
"2472","Kaliningrad Oblast",189,48,1,NA,2020-04-24
"2473","Volgograd Oblast",186,32,3,NA,2020-04-24
"2474","Astrakhan Oblast",186,25,3,NA,2020-04-24
"2475","Samara Oblast",185,19,0,NA,2020-04-24
"2476","Udmurtia",178,19,4,NA,2020-04-24
"2477","Novgorod Oblast",171,8,1,NA,2020-04-24
"2478","Chelyabinsk Oblast",168,43,0,NA,2020-04-24
"2479","Buryatia",167,62,2,NA,2020-04-24
"2480","Altai Krai",152,15,0,NA,2020-04-24
"2481","Yakutia",137,17,0,NA,2020-04-24
"2482","Arkhangelsk Oblast",137,18,1,NA,2020-04-24
"2483","Vologda Oblast",129,26,0,NA,2020-04-24
"2484","Kostroma Oblast",120,11,2,NA,2020-04-24
"2485","Adygea",117,32,3,NA,2020-04-24
"2486","Kalmykia",104,16,3,NA,2020-04-24
"2487","Khakassia",102,10,1,NA,2020-04-24
"2488","Kamchatka Krai",84,5,0,NA,2020-04-24
"2489","Pskov Oblast",81,9,6,NA,2020-04-24
"2490","Irkutsk Oblast",80,23,3,NA,2020-04-24
"2491","Jewish Autonomous Oblast",80,9,0,NA,2020-04-24
"2492","Magadan Oblast",78,2,0,NA,2020-04-24
"2493","Kemerovo Oblast",76,11,1,NA,2020-04-24
"2494","Zabaykalsky Krai",73,7,0,NA,2020-04-24
"2495","Tomsk Oblast",59,4,0,NA,2020-04-24
"2496","Omsk Oblast",54,19,0,NA,2020-04-24
"2497","Republic of Crimea",53,29,0,NA,2020-04-24
"2498","Republic of Karelia",37,3,0,NA,2020-04-24
"2499","Amur Oblast",28,5,0,NA,2020-04-24
"2500","Sevastopol",25,5,0,NA,2020-04-24
"2501","Kurgan Oblast",22,3,0,NA,2020-04-24
"2502","Sakhalin Oblast",20,8,0,NA,2020-04-24
"2503","Tuva",15,0,0,NA,2020-04-24
"2504","Chukotka Autonomous Okrug",11,0,0,NA,2020-04-24
"2505","Altai Republic",9,0,0,NA,2020-04-24
"2506","Nenets Autonomous Okrug",1,0,0,NA,2020-04-24
"2507","Moscow",39509,3047,366,NA,2020-04-25
"2508","Moscow Oblast",8494,262,69,NA,2020-04-25
"2509","Saint Petersburg",2926,460,23,NA,2020-04-25
"2510","Nizhny Novgorod Oblast",1214,92,8,NA,2020-04-25
"2511","Murmansk Oblast",856,70,4,NA,2020-04-25
"2512","Dagestan",724,43,11,NA,2020-04-25
"2513","Krasnodar Krai",707,118,18,NA,2020-04-25
"2514","Leningrad Oblast",658,56,0,NA,2020-04-25
"2515","Rostov Oblast",584,18,0,NA,2020-04-25
"2516","Tula Oblast",578,57,4,NA,2020-04-25
"2517","Komi Republic",561,28,4,NA,2020-04-25
"2518","Ryazan Oblast",539,38,0,NA,2020-04-25
"2519","Bryansk Oblast",521,84,2,NA,2020-04-25
"2520","Ingushetia",515,67,13,NA,2020-04-25
"2521","Kaluga Oblast",513,17,8,NA,2020-04-25
"2522","Tatarstan",491,48,0,NA,2020-04-25
"2523","Bashkortostan",490,57,14,NA,2020-04-25
"2524","Mordovia",469,18,2,NA,2020-04-25
"2525","Krasnoyarsk Krai",467,51,5,NA,2020-04-25
"2526","Tver Oblast",441,24,0,NA,2020-04-25
"2527","Vladimir Oblast",426,11,5,NA,2020-04-25
"2528","Mari El",407,46,1,NA,2020-04-25
"2529","Kursk Oblast",389,38,4,NA,2020-04-25
"2530","Chechnya",387,23,6,NA,2020-04-25
"2531","Stavropol Krai",385,50,5,NA,2020-04-25
"2532","Chuvashia",383,31,7,NA,2020-04-25
"2533","Khabarovsk Krai",379,22,5,NA,2020-04-25
"2534","Tyumen Oblast",374,50,3,NA,2020-04-25
"2535","Perm Krai",373,52,4,NA,2020-04-25
"2536","Orenburg Oblast",361,55,2,NA,2020-04-25
"2537","Tambov Oblast",343,37,1,NA,2020-04-25
"2538","Yaroslavl Oblast",342,23,2,NA,2020-04-25
"2539","Sverdlovsk Oblast",337,82,1,NA,2020-04-25
"2540","Oryol Oblast",321,10,2,NA,2020-04-25
"2541","Kirov Oblast",316,29,3,NA,2020-04-25
"2542","Voronezh Oblast",313,38,8,NA,2020-04-25
"2543","North Ossetia-Alania",305,35,2,NA,2020-04-25
"2544","Yamalo-Nenets Autonomous Okrug",303,35,1,NA,2020-04-25
"2545","Lipetsk Oblast",284,64,2,NA,2020-04-25
"2546","Ulyanovsk Oblast",280,5,3,NA,2020-04-25
"2547","Smolensk Oblast",279,15,2,NA,2020-04-25
"2548","Kabardino-Balkaria",272,21,1,NA,2020-04-25
"2549","Saratov Oblast",265,34,2,NA,2020-04-25
"2550","Ivanovo Oblast",263,41,2,NA,2020-04-25
"2551","Penza Oblast",255,30,6,NA,2020-04-25
"2552","Primorsky Krai",254,32,2,NA,2020-04-25
"2553","Novosibirsk Oblast",247,24,4,NA,2020-04-25
"2554","Karachay-Cherkessia",240,1,0,NA,2020-04-25
"2555","Chelyabinsk Oblast",240,45,0,NA,2020-04-25
"2556","Khanty-Mansi Autonomous Okrug",233,44,1,NA,2020-04-25
"2557","Belgorod Oblast",221,28,2,NA,2020-04-25
"2558","Altai Krai",215,18,1,NA,2020-04-25
"2559","Volgograd Oblast",212,34,5,NA,2020-04-25
"2560","Astrakhan Oblast",211,29,4,NA,2020-04-25
"2561","Kaliningrad Oblast",210,49,1,NA,2020-04-25
"2562","Samara Oblast",209,22,0,NA,2020-04-25
"2563","Udmurtia",193,19,4,NA,2020-04-25
"2564","Novgorod Oblast",186,14,1,NA,2020-04-25
"2565","Buryatia",180,62,2,NA,2020-04-25
"2566","Khakassia",151,10,2,NA,2020-04-25
"2567","Arkhangelsk Oblast",147,18,1,NA,2020-04-25
"2568","Yakutia",141,18,0,NA,2020-04-25
"2569","Vologda Oblast",138,29,0,NA,2020-04-25
"2570","Kostroma Oblast",137,11,3,NA,2020-04-25
"2571","Kalmykia",122,19,3,NA,2020-04-25
"2572","Adygea",119,32,3,NA,2020-04-25
"2573","Pskov Oblast",93,9,6,NA,2020-04-25
"2574","Kamchatka Krai",87,5,0,NA,2020-04-25
"2575","Magadan Oblast",87,2,0,NA,2020-04-25
"2576","Jewish Autonomous Oblast",86,9,0,NA,2020-04-25
"2577","Irkutsk Oblast",85,23,3,NA,2020-04-25
"2578","Zabaykalsky Krai",83,13,0,NA,2020-04-25
"2579","Kemerovo Oblast",82,11,1,NA,2020-04-25
"2580","Tomsk Oblast",66,4,0,NA,2020-04-25
"2581","Omsk Oblast",58,19,0,NA,2020-04-25
"2582","Republic of Crimea",57,29,0,NA,2020-04-25
"2583","Republic of Karelia",42,4,0,NA,2020-04-25
"2584","Amur Oblast",33,5,0,NA,2020-04-25
"2585","Kurgan Oblast",27,4,0,NA,2020-04-25
"2586","Sevastopol",26,6,0,NA,2020-04-25
"2587","Tuva",24,0,0,NA,2020-04-25
"2588","Sakhalin Oblast",20,13,0,NA,2020-04-25
"2589","Altai Republic",14,0,0,NA,2020-04-25
"2590","Chukotka Autonomous Okrug",12,1,0,NA,2020-04-25
"2591","Nenets Autonomous Okrug",1,1,0,NA,2020-04-25
"2592","Moscow",42480,3175,404,NA,2020-04-26
"2593","Moscow Oblast",9070,272,71,NA,2020-04-26
"2594","Saint Petersburg",3077,489,27,NA,2020-04-26
"2595","Nizhny Novgorod Oblast",1367,109,8,NA,2020-04-26
"2596","Murmansk Oblast",961,71,4,NA,2020-04-26
"2597","Dagestan",827,48,11,NA,2020-04-26
"2598","Krasnodar Krai",780,122,19,NA,2020-04-26
"2599","Leningrad Oblast",700,56,0,NA,2020-04-26
"2600","Rostov Oblast",649,37,1,NA,2020-04-26
"2601","Tula Oblast",644,59,5,NA,2020-04-26
"2602","Ryazan Oblast",602,47,0,NA,2020-04-26
"2603","Bryansk Oblast",599,90,3,NA,2020-04-26
"2604","Kaluga Oblast",583,25,8,NA,2020-04-26
"2605","Komi Republic",578,52,5,NA,2020-04-26
"2606","Tatarstan",562,51,0,NA,2020-04-26
"2607","Ingushetia",552,75,13,NA,2020-04-26
"2608","Bashkortostan",527,59,14,NA,2020-04-26
"2609","Mordovia",518,36,2,NA,2020-04-26
"2610","Krasnoyarsk Krai",508,59,5,NA,2020-04-26
"2611","Vladimir Oblast",475,11,5,NA,2020-04-26
"2612","Tver Oblast",464,24,1,NA,2020-04-26
"2613","Kursk Oblast",456,38,4,NA,2020-04-26
"2614","Perm Krai",434,52,4,NA,2020-04-26
"2615","Mari El",431,46,3,NA,2020-04-26
"2616","Chuvashia",421,31,8,NA,2020-04-26
"2617","Stavropol Krai",421,58,6,NA,2020-04-26
"2618","Chechnya",409,23,6,NA,2020-04-26
"2619","Khabarovsk Krai",406,22,5,NA,2020-04-26
"2620","Tambov Oblast",399,47,1,NA,2020-04-26
"2621","Sverdlovsk Oblast",395,87,1,NA,2020-04-26
"2622","Tyumen Oblast",386,58,3,NA,2020-04-26
"2623","Yaroslavl Oblast",384,23,2,NA,2020-04-26
"2624","Orenburg Oblast",377,58,2,NA,2020-04-26
"2625","Oryol Oblast",363,32,2,NA,2020-04-26
"2626","Kirov Oblast",362,37,3,NA,2020-04-26
"2627","Yamalo-Nenets Autonomous Okrug",348,35,1,NA,2020-04-26
"2628","North Ossetia-Alania",348,35,2,NA,2020-04-26
"2629","Voronezh Oblast",338,42,8,NA,2020-04-26
"2630","Ulyanovsk Oblast",307,5,3,NA,2020-04-26
"2631","Lipetsk Oblast",306,64,2,NA,2020-04-26
"2632","Saratov Oblast",305,38,2,NA,2020-04-26
"2633","Novosibirsk Oblast",305,39,4,NA,2020-04-26
"2634","Chelyabinsk Oblast",302,47,0,NA,2020-04-26
"2635","Kabardino-Balkaria",300,21,1,NA,2020-04-26
"2636","Smolensk Oblast",289,15,2,NA,2020-04-26
"2637","Altai Krai",283,22,2,NA,2020-04-26
"2638","Karachay-Cherkessia",282,4,1,NA,2020-04-26
"2639","Primorsky Krai",278,33,3,NA,2020-04-26
"2640","Astrakhan Oblast",277,42,4,NA,2020-04-26
"2641","Ivanovo Oblast",274,70,2,NA,2020-04-26
"2642","Khanty-Mansi Autonomous Okrug",274,53,1,NA,2020-04-26
"2643","Penza Oblast",261,56,6,NA,2020-04-26
"2644","Volgograd Oblast",242,37,6,NA,2020-04-26
"2645","Belgorod Oblast",242,31,2,NA,2020-04-26
"2646","Kaliningrad Oblast",236,59,3,NA,2020-04-26
"2647","Samara Oblast",229,26,2,NA,2020-04-26
"2648","Novgorod Oblast",211,14,2,NA,2020-04-26
"2649","Udmurtia",202,19,4,NA,2020-04-26
"2650","Buryatia",186,69,2,NA,2020-04-26
"2651","Khakassia",176,15,2,NA,2020-04-26
"2652","Arkhangelsk Oblast",167,22,1,NA,2020-04-26
"2653","Yakutia",152,18,0,NA,2020-04-26
"2654","Kostroma Oblast",148,11,3,NA,2020-04-26
"2655","Kalmykia",146,19,3,NA,2020-04-26
"2656","Vologda Oblast",145,33,0,NA,2020-04-26
"2657","Adygea",134,32,3,NA,2020-04-26
"2658","Pskov Oblast",110,9,7,NA,2020-04-26
"2659","Kamchatka Krai",110,5,0,NA,2020-04-26
"2660","Kemerovo Oblast",103,11,1,NA,2020-04-26
"2661","Zabaykalsky Krai",90,13,0,NA,2020-04-26
"2662","Magadan Oblast",88,2,0,NA,2020-04-26
"2663","Irkutsk Oblast",87,25,4,NA,2020-04-26
"2664","Jewish Autonomous Oblast",86,9,0,NA,2020-04-26
"2665","Republic of Crimea",67,29,0,NA,2020-04-26
"2666","Tomsk Oblast",67,4,0,NA,2020-04-26
"2667","Omsk Oblast",62,20,2,NA,2020-04-26
"2668","Republic of Karelia",44,5,0,NA,2020-04-26
"2669","Amur Oblast",36,5,0,NA,2020-04-26
"2670","Sevastopol",31,6,0,NA,2020-04-26
"2671","Kurgan Oblast",29,4,0,NA,2020-04-26
"2672","Tuva",27,0,0,NA,2020-04-26
"2673","Sakhalin Oblast",20,13,0,NA,2020-04-26
"2674","Altai Republic",15,0,0,NA,2020-04-26
"2675","Chukotka Autonomous Okrug",15,1,0,NA,2020-04-26
"2676","Nenets Autonomous Okrug",2,1,0,NA,2020-04-26
"2677","Moscow",45351,3524,435,NA,2020-04-27
"2678","Moscow Oblast",9708,286,71,NA,2020-04-27
"2679","Saint Petersburg",3238,489,27,NA,2020-04-27
"2680","Nizhny Novgorod Oblast",1574,109,9,NA,2020-04-27
"2681","Dagestan",994,48,11,NA,2020-04-27
"2682","Murmansk Oblast",989,73,4,NA,2020-04-27
"2683","Krasnodar Krai",837,125,19,NA,2020-04-27
"2684","Leningrad Oblast",743,80,0,NA,2020-04-27
"2685","Rostov Oblast",714,40,2,NA,2020-04-27
"2686","Tula Oblast",713,59,5,NA,2020-04-27
"2687","Ryazan Oblast",687,47,3,NA,2020-04-27
"2688","Bryansk Oblast",642,102,4,NA,2020-04-27
"2689","Kaluga Oblast",639,26,8,NA,2020-04-27
"2690","Tatarstan",632,54,0,NA,2020-04-27
"2691","Komi Republic",590,52,5,NA,2020-04-27
"2692","Ingushetia",590,90,17,NA,2020-04-27
"2693","Bashkortostan",570,72,14,NA,2020-04-27
"2694","Mordovia",560,36,2,NA,2020-04-27
"2695","Krasnoyarsk Krai",527,59,5,NA,2020-04-27
"2696","Kursk Oblast",525,46,4,NA,2020-04-27
"2697","Vladimir Oblast",518,11,5,NA,2020-04-27
"2698","Tver Oblast",498,24,1,NA,2020-04-27
"2699","Chuvashia",463,44,8,NA,2020-04-27
"2700","Mari El",462,46,3,NA,2020-04-27
"2701","Tambov Oblast",460,48,1,NA,2020-04-27
"2702","Sverdlovsk Oblast",454,88,1,NA,2020-04-27
"2703","Stavropol Krai",454,73,6,NA,2020-04-27
"2704","Perm Krai",454,61,4,NA,2020-04-27
"2705","Khabarovsk Krai",439,22,5,NA,2020-04-27
"2706","Chechnya",429,23,6,NA,2020-04-27
"2707","Yaroslavl Oblast",409,26,3,NA,2020-04-27
"2708","Oryol Oblast",407,32,2,NA,2020-04-27
"2709","North Ossetia-Alania",401,57,2,NA,2020-04-27
"2710","Tyumen Oblast",399,61,3,NA,2020-04-27
"2711","Orenburg Oblast",391,58,2,NA,2020-04-27
"2712","Kirov Oblast",388,38,3,NA,2020-04-27
"2713","Yamalo-Nenets Autonomous Okrug",375,35,1,NA,2020-04-27
"2714","Chelyabinsk Oblast",360,47,0,NA,2020-04-27
"2715","Voronezh Oblast",358,57,8,NA,2020-04-27
"2716","Novosibirsk Oblast",347,39,4,NA,2020-04-27
"2717","Ulyanovsk Oblast",331,5,4,NA,2020-04-27
"2718","Lipetsk Oblast",330,65,2,NA,2020-04-27
"2719","Kabardino-Balkaria",329,28,1,NA,2020-04-27
"2720","Saratov Oblast",327,39,2,NA,2020-04-27
"2721","Smolensk Oblast",324,26,2,NA,2020-04-27
"2722","Altai Krai",310,29,1,NA,2020-04-27
"2723","Primorsky Krai",302,33,3,NA,2020-04-27
"2724","Karachay-Cherkessia",301,4,2,NA,2020-04-27
"2725","Astrakhan Oblast",298,44,4,NA,2020-04-27
"2726","Khanty-Mansi Autonomous Okrug",297,55,2,NA,2020-04-27
"2727","Penza Oblast",283,58,6,NA,2020-04-27
"2728","Ivanovo Oblast",282,70,2,NA,2020-04-27
"2729","Volgograd Oblast",272,37,8,NA,2020-04-27
"2730","Belgorod Oblast",269,31,2,NA,2020-04-27
"2731","Kaliningrad Oblast",264,59,3,NA,2020-04-27
"2732","Samara Oblast",264,26,2,NA,2020-04-27
"2733","Novgorod Oblast",244,14,2,NA,2020-04-27
"2734","Buryatia",209,69,2,NA,2020-04-27
"2735","Udmurtia",207,19,5,NA,2020-04-27
"2736","Kamchatka Krai",195,5,0,NA,2020-04-27
"2737","Khakassia",184,15,2,NA,2020-04-27
"2738","Arkhangelsk Oblast",175,22,1,NA,2020-04-27
"2739","Yakutia",159,18,1,NA,2020-04-27
"2740","Kostroma Oblast",158,11,3,NA,2020-04-27
"2741","Kalmykia",158,19,3,NA,2020-04-27
"2742","Vologda Oblast",155,33,0,NA,2020-04-27
"2743","Adygea",142,32,3,NA,2020-04-27
"2744","Pskov Oblast",124,13,8,NA,2020-04-27
"2745","Kemerovo Oblast",107,12,1,NA,2020-04-27
"2746","Jewish Autonomous Oblast",101,9,0,NA,2020-04-27
"2747","Zabaykalsky Krai",96,14,0,NA,2020-04-27
"2748","Magadan Oblast",91,2,0,NA,2020-04-27
"2749","Irkutsk Oblast",87,25,4,NA,2020-04-27
"2750","Republic of Crimea",69,29,0,NA,2020-04-27
"2751","Tomsk Oblast",76,11,0,NA,2020-04-27
"2752","Omsk Oblast",71,20,1,NA,2020-04-27
"2753","Republic of Karelia",56,5,0,NA,2020-04-27
"2754","Amur Oblast",40,5,0,NA,2020-04-27
"2755","Sevastopol",34,7,0,NA,2020-04-27
"2756","Kurgan Oblast",31,4,0,NA,2020-04-27
"2757","Tuva",30,0,0,NA,2020-04-27
"2758","Altai Republic",27,0,0,NA,2020-04-27
"2759","Sakhalin Oblast",21,15,0,NA,2020-04-27
"2760","Chukotka Autonomous Okrug",17,1,0,NA,2020-04-27
"2761","Nenets Autonomous Okrug",11,1,0,NA,NA
